excel date,timestamp,sound,light,button,button_timesince,temperature,motion,touch,touch_timesince,ultrasonic
01/10/2015 00:18,1443658720,114,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658721,91,0,0,32767,489,0,0,32767,366
01/10/2015 00:18,1443658722,81,0,0,32767,489,0,0,32767,1067
01/10/2015 00:18,1443658723,89,0,0,32767,489,0,0,32767,1067
01/10/2015 00:18,1443658724,80,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658725,85,0,0,32767,488,0,0,32767,1068
01/10/2015 00:18,1443658726,85,0,0,32767,489,0,0,32767,369
01/10/2015 00:18,1443658727,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658728,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658729,95,0,0,32767,489,0,0,32767,1067
01/10/2015 00:18,1443658730,103,0,0,32767,489,0,0,32767,1067
01/10/2015 00:18,1443658731,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:18,1443658732,93,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658733,69,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658734,95,0,0,32767,489,0,0,32767,366
01/10/2015 00:18,1443658735,104,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658736,97,0,0,32767,489,0,0,32767,1066
01/10/2015 00:18,1443658737,92,0,0,32767,489,0,0,32767,367
01/10/2015 00:18,1443658738,95,0,0,32767,489,0,0,32767,1067
01/10/2015 00:18,1443658739,87,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658740,99,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658741,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658742,102,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658743,84,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658744,84,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658745,75,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658746,76,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658747,88,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658748,70,3,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658749,238,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658750,67,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658751,91,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658752,90,0,0,32767,489,0,0,32767,369
01/10/2015 00:19,1443658753,98,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658754,85,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658755,79,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658756,101,0,0,32767,488,0,0,32767,1066
01/10/2015 00:19,1443658757,97,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658758,88,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658759,75,2,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658760,67,0,0,32767,489,0,0,32767,369
01/10/2015 00:19,1443658761,63,0,0,32767,489,0,0,32767,366
01/10/2015 00:19,1443658762,104,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658763,84,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658764,64,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658765,69,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658766,90,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658767,90,0,0,32767,489,0,0,32767,367
01/10/2015 00:19,1443658768,93,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658769,83,0,0,32767,488,0,0,32767,1067
01/10/2015 00:19,1443658770,95,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658771,96,1,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658772,93,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658773,101,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658774,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658775,96,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658776,123,0,0,32767,488,0,0,32767,1067
01/10/2015 00:19,1443658777,97,0,0,32767,489,0,0,32767,368
01/10/2015 00:19,1443658778,97,0,0,32767,489,0,0,32767,367
01/10/2015 00:19,1443658779,60,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658780,88,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658781,82,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658782,91,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658783,67,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658784,79,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658785,89,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658786,109,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658787,78,0,0,32767,489,0,0,32767,369
01/10/2015 00:19,1443658788,86,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658789,84,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658790,102,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658791,83,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658792,99,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658793,99,0,0,32767,489,0,0,32767,1066
01/10/2015 00:19,1443658794,95,0,0,32767,489,0,0,32767,366
01/10/2015 00:19,1443658795,76,0,0,32767,489,0,0,32767,1067
01/10/2015 00:19,1443658796,72,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658797,96,0,0,32767,489,0,0,32767,1068
01/10/2015 00:19,1443658798,101,0,0,32767,489,0,0,32767,369
01/10/2015 00:19,1443658799,93,0,0,32767,489,0,0,32767,369
01/10/2015 00:20,1443658800,77,0,0,32767,489,0,0,32767,369
01/10/2015 00:20,1443658801,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658802,91,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658803,110,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658804,101,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658805,76,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658806,69,0,0,32767,488,0,0,32767,1067
01/10/2015 00:20,1443658807,74,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658808,92,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658809,95,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658810,76,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658811,57,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658812,102,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658813,84,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658814,71,0,0,32767,489,0,0,32767,369
01/10/2015 00:20,1443658815,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658816,94,0,0,32767,489,0,0,32767,369
01/10/2015 00:20,1443658817,73,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658818,92,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658819,92,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658820,83,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658821,76,1,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658822,132,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658823,65,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658824,82,0,0,32767,489,0,0,32767,370
01/10/2015 00:20,1443658825,85,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658826,122,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658827,99,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658828,94,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658829,82,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658830,93,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658831,79,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658832,87,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658833,78,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658834,91,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658835,101,0,0,32767,489,0,0,32767,369
01/10/2015 00:20,1443658836,79,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658837,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658838,123,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658839,110,0,0,32767,489,0,0,32767,366
01/10/2015 00:20,1443658840,95,0,0,32767,489,0,0,32767,367
01/10/2015 00:20,1443658841,82,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658842,77,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658843,88,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658844,84,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658845,92,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658846,89,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658847,90,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658848,99,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658849,73,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658850,91,0,0,32767,488,0,0,32767,1067
01/10/2015 00:20,1443658851,76,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658852,89,0,0,32767,489,0,0,32767,1067
01/10/2015 00:20,1443658853,91,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658854,94,0,0,32767,489,0,0,32767,368
01/10/2015 00:20,1443658855,89,0,0,32767,489,0,0,32767,1068
01/10/2015 00:20,1443658856,90,0,0,32767,489,0,0,32767,1066
01/10/2015 00:20,1443658857,105,0,0,32767,489,0,0,32767,366
01/10/2015 00:20,1443658858,89,0,0,32767,488,0,0,32767,1067
01/10/2015 00:20,1443658859,76,0,0,32767,489,0,0,32767,369
01/10/2015 00:21,1443658860,79,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658861,78,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658862,97,0,0,32767,492,0,0,32767,369
01/10/2015 00:21,1443658863,80,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658864,82,0,0,32767,490,0,0,32767,1066
01/10/2015 00:21,1443658865,74,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658866,94,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658867,106,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658868,86,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658869,87,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658870,104,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658871,97,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658872,89,0,0,32767,489,0,0,32767,368
01/10/2015 00:21,1443658873,80,0,0,32767,489,0,0,32767,366
01/10/2015 00:21,1443658874,78,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658875,102,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658876,106,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658877,80,0,0,32767,488,0,0,32767,1067
01/10/2015 00:21,1443658878,93,1,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658879,95,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658880,98,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658881,63,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658882,90,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658883,94,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658884,54,0,0,32767,489,0,0,32767,1069
01/10/2015 00:21,1443658885,112,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658886,99,0,0,32767,489,0,0,32767,369
01/10/2015 00:21,1443658887,74,0,0,32767,489,0,0,32767,368
01/10/2015 00:21,1443658888,79,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658889,120,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658890,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658891,79,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658892,78,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658893,93,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658894,105,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658895,187,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658896,82,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658897,72,0,0,32767,489,0,0,32767,368
01/10/2015 00:21,1443658898,96,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658899,87,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658900,109,0,0,32767,489,0,0,32767,367
01/10/2015 00:21,1443658901,89,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658902,94,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658903,100,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658904,92,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658905,93,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658906,82,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658907,86,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658908,74,0,0,32767,489,0,0,32767,366
01/10/2015 00:21,1443658909,77,0,0,32767,489,0,0,32767,371
01/10/2015 00:21,1443658910,114,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658911,112,0,0,32767,489,0,0,32767,1068
01/10/2015 00:21,1443658912,105,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658913,53,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658914,101,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658915,97,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658916,123,0,0,32767,489,0,0,32767,1067
01/10/2015 00:21,1443658917,73,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658918,107,0,0,32767,489,0,0,32767,1066
01/10/2015 00:21,1443658919,92,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658920,93,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658921,96,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658922,97,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658923,69,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658924,103,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658925,120,0,0,32767,489,0,0,32767,369
01/10/2015 00:22,1443658926,105,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658927,82,0,0,32767,489,0,0,32767,367
01/10/2015 00:22,1443658928,92,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658929,73,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658930,91,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658931,86,0,0,32767,488,0,0,32767,1067
01/10/2015 00:22,1443658932,69,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658933,102,0,0,32767,489,0,0,32767,1068
01/10/2015 00:22,1443658934,93,0,0,32767,489,0,0,32767,368
01/10/2015 00:22,1443658935,96,0,0,32767,489,0,0,32767,366
01/10/2015 00:22,1443658936,71,0,0,32767,489,0,0,32767,369
01/10/2015 00:22,1443658937,78,0,0,32767,489,0,0,32767,369
01/10/2015 00:22,1443658938,80,0,0,32767,489,0,0,32767,368
01/10/2015 00:22,1443658939,111,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658940,65,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658941,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658942,81,0,0,32767,489,0,0,32767,368
01/10/2015 00:22,1443658943,84,0,0,32767,489,0,0,32767,368
01/10/2015 00:22,1443658944,70,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658945,48,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658946,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658947,97,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658948,93,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658949,79,1,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658950,79,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658951,77,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658952,97,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658953,98,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658954,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658955,76,0,0,32767,488,0,0,32767,1066
01/10/2015 00:22,1443658956,83,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658957,61,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658958,79,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658959,84,0,0,32767,489,0,0,32767,366
01/10/2015 00:22,1443658960,119,0,0,32767,489,0,0,32767,366
01/10/2015 00:22,1443658961,66,0,0,32767,489,0,0,32767,366
01/10/2015 00:22,1443658962,56,0,0,32767,489,0,0,32767,369
01/10/2015 00:22,1443658963,80,0,0,32767,489,0,0,32767,368
01/10/2015 00:22,1443658964,98,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658965,82,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658966,95,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658967,70,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658968,170,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658969,86,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658970,91,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658971,81,0,0,32767,489,0,0,32767,369
01/10/2015 00:22,1443658972,94,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658973,75,0,0,32767,489,0,0,32767,371
01/10/2015 00:22,1443658974,94,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658975,78,0,0,32767,489,0,0,32767,1067
01/10/2015 00:22,1443658976,91,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658977,75,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658978,102,0,0,32767,489,0,0,32767,1066
01/10/2015 00:22,1443658979,90,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658980,98,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443658981,80,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658982,97,0,0,32767,489,0,0,32767,369
01/10/2015 00:23,1443658983,81,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443658984,78,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658985,71,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443658986,74,0,0,32767,489,0,0,32767,370
01/10/2015 00:23,1443658987,89,0,0,32767,489,0,0,32767,369
01/10/2015 00:23,1443658988,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658989,82,0,0,32767,489,0,0,32767,369
01/10/2015 00:23,1443658990,77,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443658991,73,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658992,95,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658993,94,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443658994,73,0,0,32767,489,0,0,32767,371
01/10/2015 00:23,1443658995,91,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658996,112,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658997,89,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658998,81,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443658999,91,0,0,32767,489,0,0,32767,370
01/10/2015 00:23,1443659000,97,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443659001,87,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443659002,86,0,0,32767,490,0,0,32767,1068
01/10/2015 00:23,1443659003,63,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659004,92,0,0,32767,489,0,0,32767,369
01/10/2015 00:23,1443659005,87,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443659006,78,0,0,32767,489,0,0,32767,368
01/10/2015 00:23,1443659007,84,0,0,32767,489,0,0,32767,368
01/10/2015 00:23,1443659008,71,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659009,76,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659010,78,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443659011,86,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659012,82,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659013,91,0,0,32767,489,0,0,32767,369
01/10/2015 00:23,1443659014,89,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659015,96,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659016,107,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659017,95,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659018,84,3,0,32767,489,0,0,32767,368
01/10/2015 00:23,1443659019,85,2,0,32767,489,0,0,32767,367
01/10/2015 00:23,1443659020,94,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659021,86,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659022,95,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659023,81,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659024,94,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659025,70,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659026,99,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659027,88,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659028,98,0,0,32767,489,0,0,32767,366
01/10/2015 00:23,1443659029,63,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659030,90,0,0,32767,489,0,0,32767,369
01/10/2015 00:23,1443659031,94,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443659032,108,0,0,32767,489,0,0,32767,371
01/10/2015 00:23,1443659033,79,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443659034,91,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659035,97,0,0,32767,489,0,0,32767,1068
01/10/2015 00:23,1443659036,75,0,0,32767,488,0,0,32767,1066
01/10/2015 00:23,1443659037,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:23,1443659038,81,0,0,32767,489,0,0,32767,1067
01/10/2015 00:23,1443659039,76,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659040,80,0,0,32767,489,0,0,32767,366
01/10/2015 00:24,1443659041,215,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659042,64,0,0,32767,489,0,0,32767,368
01/10/2015 00:24,1443659043,91,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659044,104,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659045,92,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659046,100,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659047,76,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659048,84,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659049,93,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659050,98,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659051,64,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659052,67,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659053,82,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659054,110,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659055,79,0,0,32767,491,0,0,32767,1068
01/10/2015 00:24,1443659056,94,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659057,75,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659058,75,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659059,85,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659060,74,0,0,32767,489,0,0,32767,368
01/10/2015 00:24,1443659061,66,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659062,77,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659063,87,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659064,84,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659065,85,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659066,90,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659067,84,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659068,74,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659069,61,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659070,89,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659071,101,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659072,93,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659073,81,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659074,79,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659075,64,0,0,32767,489,0,0,32767,371
01/10/2015 00:24,1443659076,81,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659077,79,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659078,88,0,0,32767,489,0,0,32767,371
01/10/2015 00:24,1443659079,88,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659080,72,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659081,79,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659082,121,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659083,82,2,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659084,87,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659085,91,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659086,87,0,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659087,75,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659088,68,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659089,79,0,0,32767,489,0,0,32767,371
01/10/2015 00:24,1443659090,85,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659091,102,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659092,66,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659093,75,0,0,32767,489,0,0,32767,366
01/10/2015 00:24,1443659094,91,0,0,32767,489,0,0,32767,1066
01/10/2015 00:24,1443659095,75,2,0,32767,489,0,0,32767,1068
01/10/2015 00:24,1443659096,94,0,0,32767,489,0,0,32767,1067
01/10/2015 00:24,1443659097,78,0,0,32767,489,0,0,32767,371
01/10/2015 00:24,1443659098,78,0,0,32767,488,0,0,32767,1066
